business_unit,line_item,month,budget,actual,forecast,variance_vs_budget,variance_vs_budget_pct,variance_vs_forecast,variance_vs_forecast_pct,threshold,budget_breach,forecast_breach,flagged,flag_reason
Retail Sales,Opex: Salaries,2025-08-01,198138.77,198126.47,194161.96,-12.299999999988358,-6.207770442901387e-05,3964.510000000009,0.0204185722064198,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-09-01,198931.33,202764.01,193773.4566666667,3832.680000000022,0.0192663468343574,8990.553333333344,0.0463972387549399,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-10-01,199727.05,194858.66,198145.22333333336,-4868.389999999985,-0.0243752160761398,-3286.563333333353,-0.0165866392237196,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-11-01,200525.96,197403.82,198583.04666666663,-3122.139999999985,-0.0155697546591971,-1179.2266666666546,-0.0059382041239706,0.071,False,False,False,
Retail Sales,Opex: Salaries,2025-12-01,201328.06,192632.69,198342.16333333333,-8695.369999999995,-0.0431900550772703,-5709.473333333328,-0.0287859789233921,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-01-01,202133.37,192858.24,194965.05666666667,-9275.130000000005,-0.0458861889058694,-2106.81666666668,-0.0108061244547463,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-02-01,202941.91,205859.36,194298.25,2917.4499999999825,0.0143757886185262,11561.109999999986,0.0595018740518763,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-03-01,203753.68,210006.31,197116.7633333333,6252.630000000005,0.0306872003489704,12889.546666666662,0.0653904135229222,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-04-01,204568.69,202081.07,202907.97,-2487.619999999996,-0.0121603164198783,-826.8999999999651,-0.0040752465267873,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-05-01,205386.97,209516.47,205982.24666666667,4129.5,0.0201059492722444,3534.223333333328,0.0171579026373696,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-06-01,206208.51,206383.6,207201.28333333333,175.0899999999965,0.0008490920185592,-817.6833333333198,-0.0039463236915279,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-07-01,207033.35,200956.17,205993.71333333332,-6077.179999999993,-0.0293536282922533,-5037.543333333335,-0.0244548401590378,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-08-01,207861.48,208036.47,205618.74666666667,174.9899999999907,0.000841858722453,2417.723333333328,0.0117582826105479,0.071,False,False,False,
Retail Sales,Opex: Salaries,2026-09-01,208692.93,216235.32,205125.41333333333,7542.390000000014,0.0361410901653449,11109.906666666677,0.0541615321384524,0.071,False,False,False,
Retail Sales,Revenue,2025-04-01,650000.0,669371.85,,19371.849999999977,0.0298028461538461,,,0.112,False,False,False,
Retail Sales,Revenue,2025-05-01,656500.0,651053.77,,-5446.229999999981,-0.0082958568164508,,,0.112,False,False,False,
Retail Sales,Revenue,2025-06-01,663065.0,688832.58,,25767.57999999996,0.0388613182719642,,,0.112,False,False,False,
Retail Sales,Revenue,2025-07-01,669695.65,730893.64,669752.7333333333,61197.98999999999,0.0913817941030376,61140.906666666735,0.091288775131041,0.112,False,False,False,
Retail Sales,Revenue,2025-08-01,676392.61,666889.83,690259.9966666667,-9502.780000000028,-0.0140492073087552,-23370.166666666744,-0.0338570491981623,0.112,False,False,False,
Retail Sales,Revenue,2025-09-01,683156.53,673559.4,695538.6833333333,-9597.130000000005,-0.0140482152750556,-21979.28333333333,-0.031600375162455,0.112,False,False,False,
Retail Sales,Revenue,2025-10-01,689988.1,755366.38,690447.6233333334,65378.28000000003,0.0947527645766644,64918.7566666666,0.0940241583470918,0.112,False,False,False,
Retail Sales,Revenue,2025-11-01,696887.98,728976.94,698605.2033333333,32088.959999999963,0.0460460804618842,30371.736666666693,0.0434748217186912,0.112,False,False,False,
Retail Sales,Revenue,2025-12-01,703856.86,684030.29,719300.9066666666,-19826.56999999995,-0.0281684687991816,-35270.61666666658,-0.0490345783520768,0.112,False,False,False,
Retail Sales,Revenue,2026-01-01,710895.43,734037.63,722791.2033333335,23142.199999999957,0.0325535923054111,11246.42666666652,0.0155597171282671,0.112,False,False,False,
Retail Sales,Revenue,2026-02-01,718004.38,698040.23,715681.62,-19964.150000000023,-0.0278050532226558,-17641.390000000014,-0.0246497737359805,0.112,False,False,False,
Retail Sales,Revenue,2026-03-01,725184.43,704920.03,705369.3833333333,-20264.400000000023,-0.0279437880374789,-449.3533333332744,-0.0006370468352479,0.112,False,False,False,
Retail Sales,Revenue,2026-04-01,732436.27,743069.59,712332.63,10633.319999999949,0.0145177409087072,30736.959999999963,0.043149729080921,0.112,False,False,False,
Retail Sales,Revenue,2026-05-01,739760.63,654838.47,715343.2833333333,-84922.16000000003,-0.114796809340881,-60504.81333333335,-0.0845815075684991,0.112,True,False,True,11% under budget
Retail Sales,Revenue,2026-06-01,747158.24,669831.04,700942.6966666667,-77327.19999999995,-0.1034950775621506,-31111.65666666662,-0.0443854495019608,0.112,False,False,False,
Retail Sales,Revenue,2026-07-01,754629.82,729170.68,689246.3666666666,-25459.139999999898,-0.0337372567651777,39924.31333333347,0.0579245901961231,0.112,False,False,False,
Retail Sales,Revenue,2026-08-01,762176.12,715858.78,684613.3966666666,-46317.33999999997,-0.0607698651067681,31245.38333333342,0.0456394564953957,0.112,False,False,False,
Retail Sales,Revenue,2026-09-01,769797.88,784312.3,704953.5,14514.420000000042,0.0188548453783739,79358.80000000005,0.112573098793041,0.112,False,True,True,11% above trend forecast
